,Price,Pid,Property_name,Address,Neighboorhood
3822,3500000,G1437,Land for sale Ijede Road Ijede Ikorodu Lagos,Gbaga Ijede Road Ijede Ikorodu Lagos,Ikorodu
3823,80000000,G4707,5 bedroom Duplex for sale Ikate Lekki Lagos,chevy view Ikate Lekki Lagos,Lekki
3824,25000000,E7455,Land for sale Ijegun Ikotun/Igando Lagos,On Ijegun-Isherin road off Jakande Ijegun Ikotun Igando Lagos,Igando
3825,3200000000,G4696,Office Space for sale Akin Adesola Victoria Island Lagos,akin adesola Akin Adesola VI Lagos,VI
3826,1100000000,G4695,Land for sale Old Ikoyi Ikoyi Lagos,Ilabere Street Old Ikoyi Ikoyi Lagos,Ikoyi
3827,800000000,G4694,Land for sale Bourdillon Ikoyi Lagos,Milverton road Bourdillon Ikoyi Lagos,Ikoyi
3828,20000000,G4691,Land for sale Agidingbi Ikeja Lagos, Ladipo Oluwole Agidingbi Ikeja Lagos,Ikeja
3829,800000000,G4690,Land for sale Awolowo Road Ikoyi Lagos,Awolowo road Awolowo Road Ikoyi Lagos,Ikoyi
3830,250000000,G4687,Land for sale Abacha Estate Ikoyi Lagos,Shell Trustee Close Abacha Estate Ikoyi Lagos,Ikoyi
3831,13000000,G4686,4 bedroom House for sale Banana island Banana Island Ikoyi Lagos,Banana island Banana island Banana Island Ikoyi Lagos,Ikoyi
3832,120000000,G4685,5 bedroom Duplex for sale Oniru Victoria Island Extension Victoria Island Lagos,Palace Road Oniru VI Extension VI Lagos,VI
3833,200000000,G4684,Land for sale Ikorodu road(Ilupeju) Ilupeju Lagos, Ilupeju off Ikorodu Road Ikorodu Road(ilupeju) Ilupeju Lagos,Ilupeju
3834,13000000,G4683,4 bedroom House for sale Banana island Banana Island Ikoyi Lagos,Banana island Banana island Banana Island Ikoyi Lagos,Ikoyi
3835,850000000,G4679,Land for sale Ligali Ayorinde Victoria Island Lagos,Oniru Estate. Ligali Ayorinde VI Lagos,VI
3836,450000000,G4678,Land for sale Bourdillon Ikoyi Lagos,No 33 Copper Road off Bourdillon Street Bourdillon Ikoyi Lagos,Ikoyi
3837,600000000,G4676,Land for sale Victoria Island Extension Victoria Island Lagos,"Abibo Adetoro Street, Off Ajose Adeogun Street VI Extension VI Lagos",VI
3838,600000000,G4677,Land for sale Victoria Island Extension Victoria Island Lagos,"Abibo Adetoro Street, Off Ajose Adeogun Street VI Extension VI Lagos",VI
3839,300000000,G4675,4 bedroom Duplex for sale Osapa london Lekki Lagos,lekki Osapa London Lekki Lagos,Lekki
3840,180000000,G4670,Land for sale Apapa G.R.A Apapa Lagos, Park Lane road Apapa G.r.a Apapa Lagos,Apapa
3841,800000000,G4669,Land for sale Ligali Ayorinde Victoria Island Lagos,Muri Okunola Ligali Ayorinde VI Lagos,VI
3842,300000000,G4667,4 bedroom Duplex for sale Osapa london Lekki Lagos,lekki Osapa London Lekki Lagos,Lekki
3843,800000000,G4666,Land for sale Victoria Island Extension Victoria Island Lagos,kayode Abraham street off Ajose Adeogun street VI Extension VI Lagos,VI
3844,480000000,G4664,Land for sale Osborne Foreshore Estate Ikoyi Lagos,Osborne foreshore estate phase1 Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
3845,7000000,"45,80,G4663",8 bedroom Land for sale off yaya abatan Ogba Bus-stop Ogba Lagos,off yaya abatan Ogba Bus Stop Ogba Lagos,Ogba
3846,170000000,G4662,6 bedroom Duplex for sale Osapa london Lekki Lagos,lekki Osapa London Lekki Lagos,Lekki
3847,180000000,G4657,4 bedroom House for sale Osapa london Lekki Lagos,lekki Osapa London Lekki Lagos,Lekki
3848,10000000,G4656,600.0 square meter Land for sale BOGIJE Off Lekki-Epe Expressway Ajah Lagos,"Bogije, Ajah BOGIJE Off Lekki Epe Expressway Ajah Lagos",Ajah
3849,35000000,G4655,Land for sale off adeniyi jones Adeniyi Jones Ikeja Lagos,off adeniyi jones Adeniyi Jones Ikeja Lagos,Ikeja
3850,2000000,G4643,600.0 square meter Land for sale Bolorunpelu by Shapati b/stop Eleranigbe Ibeju-Lekki Lagos,Middletown Estate Bolorunpelu by Shapati b/stop Eleranigbe Ibeju-Lekki Lagos,Ibeju-Lekki
3851,160000000,G4638,6 bedroom Duplex for sale GRA Magodo-Shangisha Kosofe/Ikosi Lagos,Diamond estate behind formal PHCN MAGODO... GRA Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
3852,190000000,G0206,5 bedroom Duplex for sale Shonibare Estate Maryland Lagos,Shonibare estate Shonibare Estate Maryland Lagos,Maryland
3853,85000000,G4632,1200.0 square meter Commercial Property for sale Lasu/ Igando road Igando Ikotun/Igando Lagos,lasu/ Igando road Lasu/ Igando road Igando Ikotun Igando Lagos,Igando
3854,65000000,G4629,5 bedroom Duplex for sale Atlantic View Estate Igbo-efon Lekki Lagos,Kensington Atlantic View Estate Igbo Efon Lekki Lagos,Lekki
3855,10000000,G4622,600.0 square meter Land for sale Ikota Lekki Lagos,Bogije Ikota Lekki Lagos,Lekki
3856,180000000,G4617,4 bedroom Duplex for sale Off MacPherson MacPherson Ikoyi Lagos,Queen's drive Off MacPherson Macpherson Ikoyi Lagos,Ikoyi
3857,60000000,G4613,5 bedroom Duplex for sale Ikota Lekki Lagos,ROYAL VIEW ESTATE OPP MEGA CHICKEN Ikota Lekki Lagos,VI
3858,36000000,G4610,Land for sale Ogunfayo Estate Eputu Ibeju-Lekki Lagos,Oribanwa Ogunfayo Estate Eputu Ibeju-Lekki Lagos,Ibeju-Lekki
3859,200000000,G4599,5 bedroom Duplex for sale Park view Parkview Estate Ikoyi Lagos,Off Eko Park view Parkview Estate Ikoyi Lagos,Ikoyi
3860,400000000,G4592,Land for sale Agidingbi Ikeja Lagos, off agidingbi Agidingbi Ikeja Lagos,Ikeja
3861,180000000,G4591,Land for sale Apapa G.R.A Apapa Lagos,Park Lane road Apapa G.r.a Apapa Lagos,Apapa
3862,40000000,G4590,Land for sale Off Lekki-Epe Expressway Ajah Lagos,lekki epe expressway Off Lekki Epe Expressway Ajah Lagos,Lekki
3863,15000000,G4588,Land for sale Lekki Phase 1 Lekki Lagos,Admiralty road Lekki Phase 1 Lekki Lagos,Lekki
3864,220000000,G4587,Land for sale Lekki Phase 1 Lekki Lagos,ebano supermarket Lekki Phase 1 Lekki Lagos,Lekki
3865,400000000,G4586,Land for sale Off Lekki-Epe Expressway Ajah Lagos,lekki expressway Off Lekki Epe Expressway Ajah Lagos,Lekki
3866,850000000,G4585,Land for sale Lekki Phase 1 Lekki Lagos,NDB behind UBA or Catholic mission Lekki Phase 1 Lekki Lagos,Lekki
3867,2500000,"205,G4584",Land for sale Shappati Off Lekki-Epe Expressway Ajah Lagos,At Shappati Off Lekki Epe Expressway Ajah Lagos,Lekki
3868,1900000000,G4583,Land for sale chevron Lekki Lagos,Chevron Chevron Lekki Lagos,Lekki
3869,2000000000,G4582,Land for sale Ogombo Ajah Lagos, ogombo road Lekki Ogombo Ajah Lagos,Lekki
3870,175000000,G4580,Land for sale Off Lekki-Epe Expressway Ajah Lagos,okwo Off Lekki Epe Expressway Ajah Lagos,Lekki
3871,10000000,G4579,Land for sale Abijo Ajah Lagos, DESTINY HOMES ESTATE Abijo Ajah Lagos,Ajah
3872,8000000,G4578,Land for sale Ikorodu Ikorodu Lagos,Aremu sanbe lalu Ikorodu Ikorodu Lagos,Ikorodu
3873,1300000000,G4577,Land for sale Ligali Ayorinde Victoria Island Lagos,Oniru Ligali Ayorinde VI Lagos,VI
3874,400000000,G4574,4 bedroom Duplex for sale Osapa london Lekki Lagos,lekki Osapa London Lekki Lagos,Lekki
3875,20000000,G4572,Land for sale Berger Ojodu Lagos,RIVER VALLEY ESTATE Berger Ojodu Lagos,Ojo
3876,90000000,G4571,Land for sale Iyana Ipaja Ipaja Lagos, Agege Motor Road Iyana Ipaja Ipaja Lagos,Agege
3877,25000000,G4568,Land for sale Berger Ojodu Lagos,RIVER VALLEY ESTATE Berger Ojodu Lagos,Ojo
3878,130000000,G4567,Land for sale Airport Road(Ikeja) Ikeja Lagos,OLOWU IKEJA. Airport Road(ikeja) Ikeja Lagos,Ikeja
3879,80000,G4565,Land for sale Ikota Lekki Lagos,Lekky county homes Ikota Lekki Lagos,Lekki
3880,100000000,G4564,4 bedroom House for sale Osapa london Lekki Lagos,lekki Osapa London Lekki Lagos,Lekki
3881,800000000,G4563,Land for sale Ligali Ayorinde Victoria Island Lagos,Muri Okunola Ligali Ayorinde VI Lagos,VI
3882,800000000,G4561,Land for sale Victoria Island Extension Victoria Island Lagos,kayode Abraham street VI Extension VI Lagos,VI
3883,480000000,G4560,House for sale Osborne Foreshore Estate Ikoyi Lagos, Osborne foreshore estate phase1 Osborne Foreshore Estate Ikoyi Lagos,Ikoyi
3884,1400000000,G4558,Land for sale Ikeja GRA Ikeja Lagos, Isaac John Street Ikeja Gra Ikeja Lagos,Ikeja
3885,12000000,G4557,600.0 square meter Land for sale Lekki Free Trade Zone Ibeju-Lekki Lagos,Sangotede Lekki Free Trade Zone Ibeju-Lekki Lagos,Lekki
3886,8000000,G4556,Land for sale Isheri Egbe/Idimu Lagos,Isheri Isheri Egbe Idimu Lagos,Idimu
3887,650000000,G4551,Land for sale Off Lekki-Epe Expressway Ajah Lagos,"Oriental hotel,Ozumba Mbadiwe, Off Lekki Epe Expressway Ajah Lagos",Lekki
3888,12000000,G4548,Land for sale Sangotedo Ajah Lagos,Monastery road Sangotedo Ajah Lagos,Sangotedo
3889,25000000,G4547,Land for sale Sangotedo Ajah Lagos,Diamond estate by Monastery road Sangotedo Ajah Lagos,Sangotedo
3890,7000000,G4546,Land for sale Ajah Eputu Ibeju-Lekki Lagos,GRA Ajah Eputu Ibeju-Lekki Lagos,Ajah
3891,2000000000,G4544,Office Space for sale Gerard road Ikoyi Lagos,Gerard Road Gerard Road Ikoyi Lagos,Ikoyi
3892,350000,G4543,Land for sale Banana Island Ikoyi Lagos,Banana Island Banana Island Ikoyi Lagos,Ikoyi
3893,365000,G4542,Land for sale Banana Island Ikoyi Lagos,Banana Island Banana Island Ikoyi Lagos,Ikoyi
3894,150000000,G4541,10 bedroom Commercial Property for sale Ago palace Okota Lagos,ALIU IBOYIMI STREET OFF ALI DADA OKOTA Ago Palace Okota Lagos,Okota
3895,240000000,G4531,5 bedroom Duplex for sale Off Admiralty Lekki Phase 1 Lekki Lagos, Plot 2 Block A6 Shafi Sule Off Admiralty Lekki Phase 1 Lekki Lagos,Lekki
3896,4500000,G4529,Land for sale Lekki Free Trade Zone Ibeju-Lekki Lagos,SANDFIELD Lekki Free Trade Zone Ibeju-Lekki Lagos,Lekki
3897,4000000,G4524,Land for sale Ibeju-Agbe Town LaCampaigne Tropicana Ibeju-Lekki Lagos,BROOKSVILLE Ibeju-Agbe Town Lacampaigne Tropicana Ibeju-Lekki Lagos,VI
3898,590000000,G4522,6 bedroom Duplex for sale Ikate Lekki Lagos,Nicon Town Estate Ikate Lekki Lagos,Lekki
3899,5000000,G4518,1000.0 square meter Land for sale Lekki Free Trade Zone Ibeju-Lekki Lagos,Cherrywood Lekki Free Trade Zone Ibeju-Lekki Lagos,Lekki
3900,55000000,G4516,4 bedroom House for sale Oral Estate ikota Ikota Lekki Lagos,Oral Estate Oral Estate ikota Ikota Lekki Lagos,Lekki
3901,65000000,G4508,4 bedroom Duplex for sale Apple junction Amuwo Odofin Lagos,Lakeview Apple Junction Amuwo-Odofin Lagos,Amuwo-Odofin
3902,130000000,G4507,5 bedroom Duplex for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Magodo Shangisha Estate Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
3903,65000000,G4505,4 bedroom House for sale Ikate Lekki Lagos,lekki Ikate Lekki Lagos,Lekki
3904,6000000,G4501,600.0 square meter Land for sale Lekki Free Trade Zone Ibeju-Lekki Lagos,OAKWOOD Lekki Free Trade Zone Ibeju-Lekki Lagos,Lekki
3905,150000000,G4480,6 bedroom Duplex for sale Diamond estate Amuwo Odofin Amuwo Odofin Lagos,Diamond Diamond estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
3906,8500000,G4479,600.0 square meter Land for sale Sangotedo Lekki Phase 1 Lekki Lagos,Off Monastery Road Sangotedo Lekki Phase 1 Lekki Lagos,Sangotedo
3907,160000000,G4478,4 bedroom Duplex for sale Pinnock Jakande Lekki Lagos,Pinnock Pinnock Jakande Lekki Lagos,Lekki
3908,43000000,G4474,5 bedroom Duplex for sale Off Tunde Adeleye Idado Lekki Lagos,Off Tunde Adeleye Idado Lekki Lagos,Lekki
3909,52000000,G4471,3 bedroom Flat / Apartment for sale chevron Lekki Lagos,CHEVRON DRIVE Chevron Lekki Lagos,Lekki
3910,41000000,G4469,4 bedroom Flat / Apartment for sale chevron Lekki Lagos,ocean bay estate Chevron Lekki Lagos,Lekki
3911,90000000,G4467,7 bedroom Flat / Apartment for sale Amuwo Odofin Amuwo Odofin Lagos,Owolabi junction okota Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
3912,1500000000,G4466,Commercial Property for sale igannmu Eric moore Surulere Lagos,Akanbi Onitiri igannmu Eric Moore Surulere Lagos,Surulere
3913,65000000,G4462,4 bedroom Duplex for sale Victoria Island Extension Victoria Island Lagos,Ihuntayi street VI Extension VI Lagos,VI
3914,60000000,G4461,4 bedroom Duplex for sale Amuwo Odofin Amuwo Odofin Lagos,Owolabi junction okota Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
3915,600000,G4455,600.0 square meter Land for sale Folu Ise LaCampaigne Tropicana Ibeju-Lekki Lagos,Christal Villa Gold Estate Folu Ise Folu Ise Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
3916,15000000,G4454,Land for sale Satellite Town Amuwo Odofin Lagos,Shalom estate by chemist bus stop off marwa road ijegun satellite town Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
3917,130000000,G4453,3 bedroom Flat / Apartment for sale Akoka Yaba Lagos,Akoka Akoka Yaba Lagos,Yaba
3918,75000000,G4450,5 bedroom Duplex for sale Lekki Agungi Lekki Lagos,Lekki Lekki Agungi Lekki Lagos,Lekki
3919,17000000,"700,m2,G4430",3 bedroom Bungalow for sale lasu iba igando Igando Ikotun/Igando Lagos,"Association Avenue off Afolabi bus/stop Lasu-Iba road, Igando lasu iba igando Igando Ikotun Igando Lagos",Igando
3920,70000000,G4427,5 bedroom House for sale Off Lekki-Epe Expressway Ajah Lagos,oral estate lekki Off Lekki Epe Expressway Ajah Lagos,Lekki
3921,120000000,G4424,5 bedroom Duplex for sale Lekki Gardens estate Ajah Lagos,royal garden estate Lekki Gardens Estate Ajah Lagos,Lekki
3922,11000000,G4415,2 bedroom Bungalow for sale Epe Road Epe Lagos,"Lekki Garden Estate, Phase iv along Lekki - Epe Expressway Epe Road Epe Lagos",Lekki
3923,3000000,G4412,600.0 square meter Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-lekki Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
3924,50000000,"80,G4410",2 bedroom Flat / Apartment for sale Satellite Town Amuwo Odofin Lagos,Satellite town Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
3925,260000000,"10,G4408",3 bedroom Flat / Apartment for sale Victoria Island Extension Victoria Island Lagos,VI VI Extension VI Lagos,VI
3926,90000000,G4404,4 bedroom House for sale Agungi Lekki Lagos,Agungi Lekki Lagos,Lekki
3927,400000000,G4403,3 bedroom Duplex for sale Sabo Yaba Lagos,off herbert macaulay Sabo Yaba Lagos,Yaba
3928,40000000,G4377,Land for sale Omole phase 2 Ogba Lagos,George Crescent off WEMCO Road Omole Phase 2 Ogba Lagos,Ogba
3929,90000000,"12,G4372",3 bedroom House for sale MacPherson Ikoyi Lagos,OFF QUEENS DRIVE Macpherson Ikoyi Lagos,Ikoyi
3930,300000000,G4371,Commercial Property for sale Ado Ajah Lagos,Off Ado Road Ado Ajah Lagos,Ajah
3931,155000000,G4367,2 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Adedeji Adekola street Lekki Phase 1 Lekki Lagos,Lekki
3932,60000000,G4358,4 bedroom House for sale Off Ogunlana Ogunlana Surulere Lagos,Off Ogunlana Off Ogunlana Ogunlana Surulere Lagos,Surulere
3933,140000000,G3961,5 bedroom Duplex for sale VGC Ajah Lagos,Royal Garden Estate Vgc Ajah Lagos,Ajah
3934,15800000,G4342,3 bedroom Duplex for sale Before Lagos Business School Lekki Gardens estate Ajah Lagos,After Abraham Adesanya Roundabout Before Lagos Business School Lekki Gardens Estate Ajah Lagos,Lekki
3935,2000000,G4341,972.0 square meter Land for sale Igode Ikorodu Ikorodu Lagos,Igode Igode Ikorodu Ikorodu Lagos,Ikorodu
3936,2000000,G4340,972.0 square meter Land for sale Igode Ikorodu Ikorodu Lagos,Igode Igode Ikorodu Ikorodu Lagos,Ikorodu
3937,1000000,G4334,648.0 square meter Land for sale Itapara Ikorodu Ikorodu Lagos,Itapara Itapara Ikorodu Ikorodu Lagos,Ikorodu
3938,30000000,G4333,Commercial Property for sale Egbeda/Alimosho Ikotun Ikotun/Igando Lagos,ikotun Egbeda/Alimosho Ikotun Ikotun Igando Lagos,Alimosho
3939,20000000,G4331,5 bedroom Bungalow for sale Ikotun Ikotun/Igando Lagos,ikotun Ikotun Ikotun Igando Lagos,Igando
3940,80000000,G4330,4 bedroom House for sale Ikota Lekki Lagos,ikota villa estate Ikota Lekki Lagos,Lekki
3941,60000000,G4316,4 bedroom Duplex for sale Amuwo Odofin Amuwo Odofin Lagos,Anchorage estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
3942,25000000,G4312,3 bedroom Bungalow for sale Akoka Yaba Lagos,obayan street Akoka Yaba Lagos,Yaba
3943,350000000,G4304,Land for sale Awuse Estate Opebi Ikeja Lagos,Awuse Estate Opebi Ikeja Lagos,Ikeja
3944,65000000,G4295,4 bedroom Flat / Apartment for sale Opebi Ikeja Lagos,opebi Opebi Ikeja Lagos,Ikeja
3945,90000000,G4293,4 bedroom Flat / Apartment for sale Sangotedo Ajah Lagos,Hopeville estate Sangotedo Ajah Lagos,Sangotedo
3946,500000000,G4289,Office Space for sale CBD Alausa Ikeja Lagos,CIPM avenue Ikeja CBD Alausa Ikeja Lagos,Ikeja
3947,120000000,G4287,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki phase 1 Lekki Phase 1 Lekki Lagos,Lekki
3948,32000000,G4285,3 bedroom Flat / Apartment for sale Ajao Estate Isolo Lagos,Anthony Village Ajao Estate Isolo Lagos,Isolo
3949,180000000,G4282,2 bedroom Flat / Apartment for sale Ikoyi S.W Ikoyi Lagos,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi
3950,12000000,G4278,600.0 square meter Land for sale sangotedo LBS Ibeju-Lekki Lagos,Monastery road sangotedo Lbs Ibeju-Lekki Lagos,Ibeju-Lekki
3951,85000000,G4276,5 bedroom Duplex for sale Osapa london Lekki Lagos,Bakare Osapa London Lekki Lagos,Lekki
3952,33000000,G4274,5 bedroom Duplex for sale Awoyaya Ajah Lagos,Meridian park Awoyaya Ajah Lagos,Ajah
3953,550000000,G4273,4 bedroom Duplex for sale Ikoyi S.W Ikoyi Lagos,IKOYI Ikoyi S.w Ikoyi Lagos,Ikoyi
3954,7600000,G4270,4 bedroom Duplex for sale Lekki 2nd roundabout Lekki Phase 2 Lekki Lagos,2nd roundabout Lekki 2nd roundabout Lekki Phase 2 Lekki Lagos,Lekki
3955,65000000,G4268,4 bedroom Duplex for sale Osapa london Lekki Lagos,Osapa Osapa London Lekki Lagos,Lekki
3956,6500000,G4265,"600.0 square meter Land for sale Abijo, GRA Abijo Ajah Lagos","GRA Abijo, GRA Abijo Ajah Lagos",Ajah
3957,12000000,G4263,"Land for sale Off Monastery Road, Sangotedo, Sangotedo Ajah Lagos","Off Monastery Road Off Monastery Road, Sangotedo, Sangotedo Ajah Lagos",Sangotedo
3958,1500000,G4258,Land for sale Alagbon Town Lekki Phase 1 Lekki Lagos,"Alagbon Town, Lekki Epe Expressway Alagbon Town Lekki Phase 1 Lekki Lagos",Lekki
3959,130000000,G4256,5 bedroom Duplex for sale Ogudu GRA Ogudu Ogudu Lagos,Pariola Ogudu GRA Ogudu Ogudu Lagos,Ogudu
3960,70000000,G4253,4 bedroom Duplex for sale Osapa london Lekki Lagos,Osapa Osapa London Lekki Lagos,Lekki
3961,800000000,G4251,Land for sale kirikiri Industrial Estate Amuwo Odofin Amuwo Odofin Lagos,kirikiri kirikiri Industrial Estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
3962,4000000,G4237,Land for sale Behind Beachwool Estate Akodo Ise Ibeju-Lekki Lagos,Ibeju - Lekki Behind Beachwool Estate Akodo Ise Ibeju-Lekki Lagos,Lekki
3963,55000000,G4224,3 bedroom Duplex for sale VGC Ajah Lagos,Ajah vgc Vgc Ajah Lagos,Ajah
3964,15000000,F2479,Bungalow for sale Sewage Oke-Afa Isolo Lagos,"Sewage bus-stop, Oke-afa Isolo Sewage Oke Afa Isolo Lagos",Isolo
3965,30000000,F0664,Bungalow for sale Ebute - Meta Ebute Metta Yaba Lagos,Ebute - Meta Ebute - Meta Ebute Metta Yaba Lagos,Yaba
3966,80000000,F0661,Flat / Apartment for sale Adeniji Adele Lagos Island Lagos Island Lagos,Adeniji Adele Adeniji Adele Lagos-Island Lagos-Island Lagos,Lagos-Island
3967,35000000,F2416,4 bedroom Duplex for sale Isheri-North Isheri North Ojodu Lagos,Isheri-North Isheri-North Isheri North Ojodu Lagos,Ojo
3968,20000000,E2766,700.0 square meter Land for sale Satellite Town Amuwo Odofin Lagos,Ijegun egba Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
3969,6000000,F2413,Land for sale Old otta road Alagbado Abule Egba Lagos,Alagbado Old otta road Alagbado Abule-Egba Lagos,Abule-Egba
3970,11000000,E4035,3 bedroom Flat / Apartment for sale Satellite town Satellite Town Amuwo Odofin Lagos,CBN Estate ii Satellite Town Satellite town Satellite Town Amuwo-Odofin Lagos,Amuwo-Odofin
3971,11000000,G4211,Land for sale Ita-oluwo Agric Ikorodu Lagos,"Bamgbshe street, Ita-oluwo Agric Ikorodu Lagos",Ikorodu
3972,40000000,G4208,5 bedroom Duplex for sale ginti Ijede Ikorodu Lagos,igbe ginti Ijede Ikorodu Lagos,Ikorodu
3973,400000000,G4201,3 bedroom Duplex for sale Yaba G.R.A Sabo Yaba Lagos,Connal Road Yaba G.R.A Sabo Yaba Lagos,Yaba
3974,170000000,G4195,3 bedroom Flat / Apartment for sale Soluyi Gbagada Lagos,Soluyi Soluyi Gbagada Lagos,Gbagada
3975,280000000,G4181,5 bedroom Flat / Apartment for sale Banana Island Ikoyi Lagos,gated estate off Banana Island Banana Island Ikoyi Lagos,Ikoyi
3976,26000000,G4179,4 bedroom Bungalow for sale Akoka Sabo Yaba Lagos,Abule Oja Akoka Sabo Yaba Lagos,Yaba
3977,30000000,G4177,3 bedroom Flat / Apartment for sale Ikate Lekki Lagos,Opposite House on the Rock Church Ikate Lekki Lagos,Lekki
3978,6000000,G4167,Land for sale ita oluwo Ikorodu Ikorodu Lagos,"Bamgbshe street, ita oluwo Ikorodu Ikorodu Lagos",Ikorodu
3979,20000000,G4166,1 bedroom mini flat Flat / Apartment for sale Badagry Badagry Lagos,"AGOGO EGBELA BUS STOP OFF BADAGRY EXPRESSWAY, LAGOS. Badagry Badagry Lagos",Badagry
3980,11000000,G4156,Land for sale ita oluwo Agric Ikorodu Lagos,Nia estate ita oluwo Agric Ikorodu Lagos,Ikorodu
3981,800000000,G4143,Duplex for sale Banana Island Ikoyi Lagos,Banana Island Banana Island Ikoyi Lagos,Ikoyi
3982,47000000,G4142,5 bedroom Duplex for sale Amuwo Odofin Amuwo Odofin Lagos,Divine estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
3983,25000000,"450,G4141",Land for sale Abraham Adesanya estate Sangotedo Ajah Lagos,"Monastry road,fountain sprinvilla Abraham Adesanya estate Sangotedo Ajah Lagos",Sangotedo
3984,400000000,G4140,Land for sale Old Ikoyi Ikoyi Lagos, queens drive Old Ikoyi Ikoyi Lagos,Ikoyi
3985,110000000,G4139,Commercial Property for sale Eleko Ibeju-Lekki Lagos, ABULE FOLI Eleko Ibeju-Lekki Lagos,Ibeju-Lekki
3986,550000000,G4133,Land for sale Ojota Ojota Lagos,Ojota /Ikorodu Expressway Ojota Ojota Lagos,Ojo
